交易时间,公众账号ID,商户号,特约商户号,设备号,微信订单号,商户订单号,用户标识,交易类型,交易状态,付款银行,货币种类,应结订单金额,代金券金额,微信退款单号,商户退款单号,退款金额,充值券退款金额,退款类型,退款状态,商品名称,商户数据包,手续费,费率,订单金额,申请退款金额,费率备注
`2026-04-05 12:06:58,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003087202604053537409486,`169339570620260405120645934469,`oE02-6M3402-OcanYsQBNQ4uqLcE,`JSAPI,`SUCCESS,`OTHERS,`CNY,`5000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:夏日玛莉-5021A 电表:10104049 电表充值,`,`27.00000,`0.54%,`5000.00,`0.00,`
`2026-04-05 00:33:34,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003095202604054270410504,`169339570620260405003328040419,`oE02-6JhJF7SxYuGhYzw2lDje3Ak,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`1000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:欣椰遇-5023A 电表:10104018 电表充值,`,`5.40000,`0.54%,`1000.00,`0.00,`
`2026-04-05 07:45:56,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003130202604057208835727,`169339570620260405074544645250,`oE02-6Jt6NceUnA3auXuFwyogCak,`JSAPI,`SUCCESS,`CITIC_CREDIT,`CNY,`500.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:珂兰雅-2007 电表:10101006 电表充值,`,`2.70000,`0.54%,`500.00,`0.00,`
`2026-04-06 00:21:54,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003052202604061087348440,`169339570620260406002146901389,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`300.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球制冰设备-4010-2 电表:10105045 电表充值,`,`1.62000,`0.54%,`300.00,`0.00,`
`2026-04-06 09:57:24,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003052202604065869545447,`169339570620260406095710664425,`oE02-6BPAHYDHt6_ODlWOg1etQaM,`JSAPI,`SUCCESS,`CMBC_DEBIT,`CNY,`50.00,`0.77,`0,`0,`0.00,`0.00,`,`,`商户:星辰弓射箭馆A-3026 电表:10102022 电表充值,`,`0.27000,`0.54%,`50.00,`0.00,`
`2026-04-06 00:21:18,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003053202604069072907820,`169339570620260406002111288947,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`100.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球-4010 电表:10103009 电表充值,`,`0.54000,`0.54%,`100.00,`0.00,`
`2026-04-06 09:45:42,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003057202604065426122172,`169339570620260406094534851312,`oE02-6HRT2QljKnSMQCz8SRAsROw,`JSAPI,`SUCCESS,`OTHERS,`CNY,`1000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:大锤配镜-2009A 电表:10101043 电表充值,`,`5.40000,`0.54%,`1000.00,`0.00,`
`2026-04-06 18:55:18,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003065202604062323142277,`169339570620260406185511359716,`oE02-6DFDbQMEEs4CcVG2XYNQlgc,`JSAPI,`SUCCESS,`OTHERS,`CNY,`200.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:忆扬亦可-2009B 电表:10101029 电表充值,`,`1.08000,`0.54%,`200.00,`0.00,`
`2026-04-06 00:20:17,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003065202604064714884127,`169339570620260406002009724151,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`OTHERS,`CNY,`200.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球-4006 电表:10103005 电表充值,`,`1.08000,`0.54%,`200.00,`0.00,`
`2026-04-06 09:41:58,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003069202604063640344268,`16933957062026040609414831039,`oE02-6Aa8sgPUWLqC0_MvLC6ZijI,`JSAPI,`SUCCESS,`OTHERS,`CNY,`500.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:湘下佬-5006 电表:10104005 电表充值,`,`2.70000,`0.54%,`500.00,`0.00,`
`2026-04-06 00:52:51,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003087202604060838855861,`16933957062026040600524003113,`oE02-6GNsm6_O-7buQ6QLtk3D1EY,`JSAPI,`SUCCESS,`GDB_DEBIT,`CNY,`3000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:超鸡魔王-5021B 电表:10104016 电表充值,`,`16.20000,`0.54%,`3000.00,`0.00,`
`2026-04-06 00:21:02,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003093202604061470059893,`169339570620260406002055637515,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`300.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球-4009 电表:10103008 电表充值,`,`1.62000,`0.54%,`300.00,`0.00,`
`2026-04-06 00:21:33,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003125202604067275708710,`169339570620260406002126030977,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`100.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球专用电梯-4010-1 电表:10105044 电表充值,`,`0.54000,`0.54%,`100.00,`0.00,`
`2026-04-06 00:20:30,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003133202604066458097534,`169339570620260406002024841161,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`OTHERS,`CNY,`100.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球-4007 电表:10103006 电表充值,`,`0.54000,`0.54%,`100.00,`0.00,`
`2026-04-06 21:25:01,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003137202604067425231748,`169339570620260406212456922776,`oE02-6EVLN_Ej4a2aMnf-qsvMrZU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`5.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:非否-1003 电表:101B1029 电表充值,`,`0.03000,`0.54%,`5.00,`0.00,`
`2026-04-06 17:47:47,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003138202604067822863548,`169339570620260406174736674158,`oE02-6P9xx4Ge2NwPhp7dMxu3HTg,`JSAPI,`SUCCESS,`OTHERS,`CNY,`200.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:遇尚饼-5018 电表:10104014 电表充值,`,`1.08000,`0.54%,`200.00,`0.00,`
`2026-04-06 00:20:46,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003140202604067367232861,`169339570620260406002038179267,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`OTHERS,`CNY,`200.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球-4008 电表:10103007 电表充值,`,`1.08000,`0.54%,`200.00,`0.00,`
`2026-04-07 12:17:25,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003052202604075710855048,`169339570620260407121717327358,`oE02-6Cx8K1zoOGRZO8jCwUFBHzc,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`500.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:大东-2016B 电表:10101047 电表充值,`,`2.70000,`0.54%,`500.00,`0.00,`
`2026-04-07 00:02:10,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003053202604072603772846,`169339570620260407000205116998,`oE02-6F_zNKdWnV92xzEKRek1Tm4,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`200.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:OPPO-1005 电表:101B1004 电表充值,`,`1.08000,`0.54%,`200.00,`0.00,`
`2026-04-07 07:10:22,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003056202604072183362385,`169339570620260407071015059227,`oE02-6G5RJuLWn9jhAUQtUJm3XZU,`JSAPI,`SUCCESS,`CCB_CREDIT,`CNY,`500.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:洗脸猫-2036 电表:10101032 电表充值,`,`2.70000,`0.54%,`500.00,`0.00,`
`2026-04-07 12:01:04,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003058202604070396185547,`169339570620260407120057151119,`oE02-6Ck4UxbaML_Tf_BFkfKrsyw,`JSAPI,`SUCCESS,`COMM_CREDIT,`CNY,`300.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:蛙赛牛蛙-5009 电表:10104029 电表充值,`,`1.62000,`0.54%,`300.00,`0.00,`
`2026-04-07 10:29:07,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003059202604071611381313,`169339570620260407102851271261,`oE02-6LLKMq1o5Cdv1Xcx6HoiPbc,`JSAPI,`SUCCESS,`PSBC_CREDIT,`CNY,`3800.00,`2.00,`0,`0,`0.00,`0.00,`,`,`商户:名创优品-1059 电表:101B1032 电表充值,`,`20.52000,`0.54%,`3800.00,`0.00,`
`2026-04-07 08:10:36,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003064202604079478823708,`169339570620260407081017898290,`oE02-6Dfh-dvRvC_euTsES1B3bpU,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`1000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:柠季-1009AB 电表:101B1052 电表充值,`,`5.40000,`0.54%,`1000.00,`0.00,`
`2026-04-07 07:24:04,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003066202604073362173752,`16933957062026040707235109930,`oE02-6Fjocxj0izkSIBJGyS2rEUQ,`JSAPI,`SUCCESS,`CMBC_CREDIT,`CNY,`200.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:摩趣邦-3009 电表:10102007 电表充值,`,`1.08000,`0.54%,`200.00,`0.00,`
`2026-04-07 00:20:29,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003070202604075879347271,`169339570620260407002020833406,`oE02-6JqX7UVN5CVXNSsbVQCJqp8,`JSAPI,`SUCCESS,`CCB_CREDIT,`CNY,`1000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:星聚会-4001 电表:10103001 电表充值,`,`5.40000,`0.54%,`1000.00,`0.00,`
`2026-04-07 10:00:56,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003071202604079955564113,`169339570620260407100050134710,`oE02-6Nb6prUpRKZ1N5bmimugA-k,`JSAPI,`SUCCESS,`OTHERS,`CNY,`1000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:新百伦领跑-2016AA 电表:10101014 电表充值,`,`5.40000,`0.54%,`1000.00,`0.00,`
`2026-04-07 16:58:45,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003079202604076991998161,`169339570620260407165838001147,`oE02-6OmqUiE1Vzk3dvyFq3gukcs,`JSAPI,`SUCCESS,`OTHERS,`CNY,`100.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:亦心恋-2012B 电表:10101045 电表充值,`,`0.54000,`0.54%,`100.00,`0.00,`
`2026-04-07 18:11:32,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003134202604070041598983,`169339570620260407181126903464,`oE02-6Ia1HU2Zc2vlXfeiMIFzp8o,`JSAPI,`SUCCESS,`OTHERS,`CNY,`20.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:大黎小齐-4018 电表:10103015 电表充值,`,`0.11000,`0.54%,`20.00,`0.00,`
`2026-04-07 13:06:09,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003137202604074536937912,`169339570620260407130601897920,`oE02-6FkeTOYnCyNqO3C8zayHMPc,`JSAPI,`SUCCESS,`OTHERS,`CNY,`100.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:美甲美睫-4031 电表:10103028 电表充值,`,`0.54000,`0.54%,`100.00,`0.00,`
`2026-04-08 12:10:57,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003053202604085823742118,`169339570620260408120921098641,`oE02-6CGP0ULV2uSKYj4rQjP088E,`JSAPI,`SUCCESS,`GDB_CREDIT,`CNY,`2000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:六福珠宝-1036 电表:101B1034 电表充值,`,`10.80000,`0.54%,`2000.00,`0.00,`
`2026-04-08 22:52:06,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003054202604080919062418,`169339570620260408225158450712,`oE02-6DkzC4n-C1tbBu2G8QgA6Tk,`JSAPI,`SUCCESS,`OTHERS,`CNY,`2000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:瞄一瞄-1001 电表:101B1001 电表充值,`,`10.80000,`0.54%,`2000.00,`0.00,`
`2026-04-08 00:16:03,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003054202604082825230589,`16933957062026040800155689760,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`OTHERS,`CNY,`100.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球-4010 电表:10103009 电表充值,`,`0.54000,`0.54%,`100.00,`0.00,`
`2026-04-08 00:15:49,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003056202604085223082150,`169339570620260408001541195720,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`200.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球-4009 电表:10103008 电表充值,`,`1.08000,`0.54%,`200.00,`0.00,`
`2026-04-08 11:43:34,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003058202604080563044384,`169339570620260408114328661770,`oE02-6NYbse_cEBzNk30EJrG7Gbc,`JSAPI,`SUCCESS,`OTHERS,`CNY,`499.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:哈森-1038 电表:101B1036 电表充值,`,`2.69000,`0.54%,`499.00,`0.00,`
`2026-04-08 00:16:37,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003072202604088335111236,`169339570620260408001631686485,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`OTHERS,`CNY,`400.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球制冰设备-4010-2 电表:10105045 电表充值,`,`2.16000,`0.54%,`400.00,`0.00,`
`2026-04-08 00:15:30,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003074202604080706158441,`169339570620260408001524730151,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`200.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球-4008 电表:10103007 电表充值,`,`1.08000,`0.54%,`200.00,`0.00,`
`2026-04-08 12:14:22,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003074202604082982864042,`169339570620260408121414706579,`oE02-6G0Spcwrbpj7hsnV4v2UlPg,`JSAPI,`SUCCESS,`OTHERS,`CNY,`200.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:银点-2003 电表:10101003 电表充值,`,`1.08000,`0.54%,`200.00,`0.00,`
`2026-04-08 00:09:57,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003076202604083924672072,`169339570620260408000951466274,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`200.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球-4007 电表:10103006 电表充值,`,`1.08000,`0.54%,`200.00,`0.00,`
`2026-04-08 00:11:06,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003076202604088266649242,`16933957062026040800105502752,`oE02-6CPj8RfYlgl8vIvWQJpuV6E,`JSAPI,`SUCCESS,`PAB_CREDIT,`CNY,`200.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:米乐熊-3015 电表:10102010 电表充值,`,`1.08000,`0.54%,`200.00,`0.00,`
`2026-04-08 00:09:30,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003092202604083913134880,`169339570620260408000922817245,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`100.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球-4006 电表:10103005 电表充值,`,`0.54000,`0.54%,`100.00,`0.00,`
`2026-04-08 08:49:03,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003095202604086846249712,`169339570620260408084857656495,`oE02-6KTAhNEQQ8paqMO_agdOqDI,`JSAPI,`SUCCESS,`OTHERS,`CNY,`200.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:原匠-2020 电表:10101018 电表充值,`,`1.08000,`0.54%,`200.00,`0.00,`
`2026-04-08 08:47:22,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003126202604085834843356,`169339570620260408084708624578,`oE02-6GNsm6_O-7buQ6QLtk3D1EY,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`500.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:许府牛-5003 电表:10104044 电表充值,`,`2.70000,`0.54%,`500.00,`0.00,`
`2026-04-08 00:16:19,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003134202604083583934460,`169339570620260408001611504604,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`OTHERS,`CNY,`100.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球专用电梯-4010-1 电表:10105044 电表充值,`,`0.54000,`0.54%,`100.00,`0.00,`
`2026-04-09 15:26:55,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003057202604093537076862,`169339570620260409152649042744,`oE02-6ARmcQ3HHTvRp_707PMDC3Y,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`1000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:火火兔启蒙玩学馆-3016 电表:10102013 电表充值,`,`5.40000,`0.54%,`1000.00,`0.00,`
`2026-04-09 20:12:36,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003062202604099353476573,`169339570620260409201230356323,`oE02-6JqX7UVN5CVXNSsbVQCJqp8,`JSAPI,`SUCCESS,`CCB_CREDIT,`CNY,`1000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:星聚会-4001 电表:10103001 电表充值,`,`5.40000,`0.54%,`1000.00,`0.00,`
`2026-04-09 08:55:02,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003067202604091513496144,`169339570620260409085431006869,`oE02-6EAt3c4ucn9WlgoLz1TToeU,`JSAPI,`SUCCESS,`PSBC_DEBIT,`CNY,`10000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:星球很忙-3017 电表:10102014 电表充值,`,`54.00000,`0.54%,`10000.00,`0.00,`
`2026-04-09 14:26:30,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003075202604093086155125,`169339570620260409142621407488,`oE02-6KJtCG4WvbeP6FF823vPcwU,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`60.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:优学派-3032 电表:10102028 电表充值,`,`0.32000,`0.54%,`60.00,`0.00,`
`2026-04-09 09:53:55,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003082202604092437838450,`169339570620260409095339761186,`oE02-6BPAHYDHt6_ODlWOg1etQaM,`JSAPI,`SUCCESS,`CMBC_DEBIT,`CNY,`50.00,`0.52,`0,`0,`0.00,`0.00,`,`,`商户:星辰弓射箭馆A-3026 电表:10102022 电表充值,`,`0.27000,`0.54%,`50.00,`0.00,`
`2026-04-09 09:01:45,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003091202604099422588249,`169339570620260409090139963283,`oE02-6H05LM_YFW_ytPoIV2e8q1w,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`500.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:balabala-3008 电表:10102006 电表充值,`,`2.70000,`0.54%,`500.00,`0.00,`
`2026-04-10 00:56:11,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003053202604108405726040,`169339570620260410005605636197,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`OTHERS,`CNY,`400.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球制冰设备-4010-2 电表:10105045 电表充值,`,`2.16000,`0.54%,`400.00,`0.00,`
`2026-04-10 00:55:38,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003053202604109082874213,`169339570620260410005531310263,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`OTHERS,`CNY,`100.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球-4010 电表:10103009 电表充值,`,`0.54000,`0.54%,`100.00,`0.00,`
`2026-04-10 09:43:09,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003055202604107500024185,`169339570620260410094302806696,`oE02-6JhJF7SxYuGhYzw2lDje3Ak,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`1000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:欣椰遇-5023A 电表:10104018 电表充值,`,`5.40000,`0.54%,`1000.00,`0.00,`
`2026-04-10 10:41:05,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003063202604104559513932,`169339570620260410104058069827,`oE02-6G3fB_H04FhLN5vLrJMEfec,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`50.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:南沫-JYF3-006 电表:10102048 电表充值,`,`0.27000,`0.54%,`50.00,`0.00,`
`2026-04-10 00:25:51,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003066202604102390001745,`169339570620260410002351873482,`oE02-6HBMg6Nxk6BM1tQsIbCo0dk,`JSAPI,`SUCCESS,`BOC_DEBIT,`CNY,`3000.00,`2.00,`0,`0,`0.00,`0.00,`,`,`商户:潮正和-5010 电表:10104009 电表充值,`,`16.20000,`0.54%,`3000.00,`0.00,`
`2026-04-10 00:55:23,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003067202604106570411854,`169339570620260410005514425860,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`OTHERS,`CNY,`300.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球-4009 电表:10103008 电表充值,`,`1.62000,`0.54%,`300.00,`0.00,`
`2026-04-10 15:38:35,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003076202604102614065256,`169339570620260410153826518437,`oE02-6Cx8K1zoOGRZO8jCwUFBHzc,`JSAPI,`SUCCESS,`ABC_CREDIT,`CNY,`200.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:香蜜闺秀-2019 电表:10101017 电表充值,`,`1.08000,`0.54%,`200.00,`0.00,`
`2026-04-10 13:33:16,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003082202604106019586291,`169339570620260410133307577240,`oE02-6Ck4UxbaML_Tf_BFkfKrsyw,`JSAPI,`SUCCESS,`COMM_CREDIT,`CNY,`300.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:蛙赛牛蛙-5009 电表:10104029 电表充值,`,`1.62000,`0.54%,`300.00,`0.00,`
`2026-04-10 09:48:33,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003085202604102902864435,`169339570620260410094828245375,`oE02-6GkpQdc0zHgtOp4ekdJfpXM,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`2000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:衡晨文体-1057 电表:101B1043 电表充值,`,`10.80000,`0.54%,`2000.00,`0.00,`
`2026-04-10 12:14:42,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003087202604102041277053,`169339570620260410121437634539,`oE02-6KYEib9cEZHQjUVpiIe4WSI,`JSAPI,`SUCCESS,`OTHERS,`CNY,`40.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:树山回声-4028 电表:10103024 电表充值,`,`0.22000,`0.54%,`40.00,`0.00,`
`2026-04-10 00:55:54,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003090202604102840845430,`169339570620260410005546197143,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`OTHERS,`CNY,`100.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球专用电梯-4010-1 电表:10105044 电表充值,`,`0.54000,`0.54%,`100.00,`0.00,`
`2026-04-10 00:54:31,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003091202604100431506138,`169339570620260410005425403651,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`200.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球-4006 电表:10103005 电表充值,`,`1.08000,`0.54%,`200.00,`0.00,`
`2026-04-10 00:55:00,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003093202604109706339700,`169339570620260410005454657174,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`100.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球-4008 电表:10103007 电表充值,`,`0.54000,`0.54%,`100.00,`0.00,`
`2026-04-10 13:57:19,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003125202604103034401158,`169339570620260410135713923454,`oE02-6Omx4kZoEqlyXOiVmPAosMQ,`JSAPI,`SUCCESS,`OTHERS,`CNY,`500.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:币币之家-3035 电表:10102030 电表充值,`,`2.70000,`0.54%,`500.00,`0.00,`
`2026-04-10 12:25:38,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003128202604107212768392,`169339570620260410122530206714,`oE02-6E8FMV3b4KQ3WEYKNZms8qA,`JSAPI,`SUCCESS,`GDB_CREDIT,`CNY,`1000.00,`1.60,`0,`0,`0.00,`0.00,`,`,`商户:两个水果-5005 电表:10104004 电表充值,`,`5.40000,`0.54%,`1000.00,`0.00,`
`2026-04-10 09:42:42,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003129202604109659275254,`169339570620260410094143055187,`oE02-6BPAHYDHt6_ODlWOg1etQaM,`JSAPI,`SUCCESS,`PAB_CREDIT,`CNY,`50.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:星辰弓射箭馆A-3026 电表:10102022 电表充值,`,`0.27000,`0.54%,`50.00,`0.00,`
`2026-04-10 10:20:57,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003130202604104978634277,`169339570620260410102050521378,`oE02-6Ia1HU2Zc2vlXfeiMIFzp8o,`JSAPI,`SUCCESS,`OTHERS,`CNY,`20.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:大黎小齐-4018 电表:10103015 电表充值,`,`0.11000,`0.54%,`20.00,`0.00,`
