交易时间,公众账号ID,商户号,特约商户号,设备号,微信订单号,商户订单号,用户标识,交易类型,交易状态,付款银行,货币种类,应结订单金额,代金券金额,微信退款单号,商户退款单号,退款金额,充值券退款金额,退款类型,退款状态,商品名称,商户数据包,手续费,费率,订单金额,申请退款金额,费率备注
`2026-04-05 22:05:13,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003134202604050972398610,`1e1bc905ce3e4c1a80b3ac2bc22bb342,`obt9Lvj2jhYjwQ6Ysr6qZgPwqs_E,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-05 21:12:42,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003134202604052937841571,`ec9ef65e5b8245dfa22a07550a31fd0d,`obt9LvurHqXsM_mP8EtqP0wy9awQ,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-05 19:18:37,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003135202604059270993673,`d80f9fe124e34f5081f079565ea9e047,`obt9Lvu2oxUhfLkp4R0leLD8M62Q,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-05 21:08:00,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003137202604053801725585,`ebe8ebca050d47b4a1f0484eb3b23fd3,`obt9Lvqv9AAqxRnsyRUYCXyGwdxE,`JSAPI,`SUCCESS,`CCB_CREDIT,`CNY,`9.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.05000,`0.54%,`9.00,`0.00,`
`2026-04-05 08:07:01,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003137202604056676923763,`ae6784a91d434411abf72e457e8f9511,`obt9LvqvDhHcI_fNWgJGe90HxVaw,`JSAPI,`SUCCESS,`OTHERS,`CNY,`21.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.11000,`0.54%,`21.00,`0.00,`
`2026-04-05 16:41:21,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003138202604054735843604,`99c009f8e3a44fbf888e05ff7a03c9a5,`obt9Lvrx0sFWkWLnIf9lpiA2epvg,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-05 22:42:28,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003139202604054320904945,`b405c699648b4730be1ce23174a30bf1,`obt9Lvm1OL1kzcGaYE1JT6H7Ddp0,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-06 14:05:01,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003049202604060549248390,`2310a6ce2a844be8b234fe9c0efe5feb,`obt9Lvhysv3SAIX69rIT2sIL-rUc,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-06 17:02:52,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003049202604063728430911,`4b826949dd9e44f5b8bd32654d69cf5a,`obt9LvqwVFXBq3W3xEpvzSwk3m8s,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-06 12:44:22,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003050202604061251199236,`ae8be412e3bb4fb086ee9d56636a02d1,`obt9LvtGkh-oARJS9SDcSmDFTYaE,`JSAPI,`SUCCESS,`CSCB_CREDIT,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-06 18:33:58,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003051202604060191061524,`a9cfedd976524eadb14fba69699e759f,`obt9Lvs7-W4VixpqDrQAfsJ9AytA,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-06 01:48:29,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003053202604063020513881,`6368ceefac70477ea3a0629e15daa928,`obt9LvrZOoCQtvsrpjlbmnbSM3VM,`JSAPI,`SUCCESS,`OTHERS,`CNY,`9.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.05000,`0.54%,`9.00,`0.00,`
`2026-04-06 22:38:30,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003053202604068829728343,`29ea408a160e409ba6844369ae0c0717,`obt9Lvv4-8mWqflexslTM7G-Dujo,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-06 23:35:52,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003054202604060259988650,`4bb4632891b94c5abb2b1e550c0e6a39,`obt9LvtjGE0x4e3douUyRN8lZ5fA,`JSAPI,`SUCCESS,`OTHERS,`CNY,`18.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.10000,`0.54%,`18.00,`0.00,`
`2026-04-06 17:44:51,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003054202604062590434052,`a6b1c43ba8354f998beca6d5c46090d3,`obt9LvlE1j4mt-MhOrZFbbDZTd38,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-06 20:22:03,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003054202604066575093829,`8f8cb05748be414ba18e0d09185f9746,`obt9Lvj_eHniIy8MIBFrxl-f9WLg,`JSAPI,`SUCCESS,`BOC_DEBIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-06 16:54:03,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003054202604067003357737,`18fa284cbb6143af8c757fc1a099eb9a,`obt9LvvBwTN94Otn2A3H8aRmT0gQ,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-06 17:02:02,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003055202604060177768296,`b870577f9eb44080ba7bbe41433d079c,`obt9LvvlmbwzHwN8BcngkbQaPS3U,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-06 19:39:19,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003055202604065134890675,`a14032160a234da09a6e487e63330c2c,`obt9LvvjoTADfjv6OFB-7lgnDMck,`JSAPI,`SUCCESS,`OTHERS,`CNY,`12.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.06000,`0.54%,`12.00,`0.00,`
`2026-04-06 20:25:49,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003057202604068975981185,`6f3cf18e7d6e4b26b156b2b6df8ca17e,`obt9LvhCAnMDwQjqLdk2ZLhaIIBw,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-06 17:16:31,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003058202604066811633532,`4ac6d99f5f7346caa55bfbd32c76f827,`obt9LvioNw7ZxgL0NrbkGEOjvl-g,`JSAPI,`SUCCESS,`OTHERS,`CNY,`9.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.05000,`0.54%,`9.00,`0.00,`
`2026-04-06 16:59:22,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003059202604060258360617,`5b0f23d68f9b415fa793c284b417edc0,`obt9LvnXbhEMOgZdCYPxCfndsUyo,`JSAPI,`SUCCESS,`PAB_CREDIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-06 17:41:12,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003059202604060994894563,`9c8fe91c90114745a32b494582deccac,`obt9Lvg6yTt08d4KzTFyQPCXjU6I,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-06 17:35:23,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003059202604069305179438,`00a539d3d395440e94d1d9f90eb2315e,`obt9Lvhe2oYdYDCCf4t4dsQJ1ARo,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-06 13:06:12,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003062202604061955726704,`52d4f82841e548028e08b8ac1355372b,`obt9LvufIfDiFOQsfRucJsaeLmJ4,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-06 20:43:18,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003063202604069918203326,`3d729dac27c948cd893e3f406c77d14b,`obt9LvhjT1clHJpZDr3Jc7vbQOlY,`JSAPI,`SUCCESS,`OTHERS,`CNY,`9.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.05000,`0.54%,`9.00,`0.00,`
`2026-04-06 17:02:40,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003065202604060788583921,`ad404eebc4a5495aaf30aab8fa0475d8,`obt9LvtC-dzUxqsfFpKbHrQ2cot4,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-06 11:47:04,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003065202604061688417737,`57fae0eaf0f2455d81fb9138a0222d66,`obt9Lvrgw4h9dwfFEe5dwzHN_luw,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-06 20:07:20,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003065202604062755207408,`7e048b6054db4c6f9a3b3133baa25382,`obt9LvmhXUW9B0F7udWnpR0_VCNE,`JSAPI,`SUCCESS,`COMM_DEBIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-06 21:27:17,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003065202604062815220482,`0bd572d3dcf74e8a99bcfc046bded60c,`obt9LvnvifZpvl7IRKOqMywE7mqE,`JSAPI,`SUCCESS,`OTHERS,`CNY,`9.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.05000,`0.54%,`9.00,`0.00,`
`2026-04-06 18:25:02,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003065202604064751527114,`bb88ff423c6f4cec8e8811ef7756cd88,`obt9LvsMaMjCV2mzDNFdmqUQ7GuU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-06 19:54:08,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003068202604061578787113,`f670323d5d374665956222f7dab4fb1c,`obt9LvkQh2khUFRhXWImwbcVi9kE,`JSAPI,`SUCCESS,`OTHERS,`CNY,`15.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.08000,`0.54%,`15.00,`0.00,`
`2026-04-06 19:23:57,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003068202604067055734694,`a61cf19038be408db711e4518beed873,`obt9LviblEH8qxEJdbxnd95rsX4I,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-06 19:31:17,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003069202604062297015897,`82211d0a732e4a39a5238f08f4e66786,`obt9Lvh1M7x_Vd_RkzSZqw1sHVmk,`JSAPI,`SUCCESS,`GDB_CREDIT,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-06 16:48:44,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003070202604069808826773,`92d4671bf1df40d795f43cdf8ce9de77,`obt9LvskrW1L-Myq2Sl15Jh3yRgg,`JSAPI,`SUCCESS,`OTHERS,`CNY,`9.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.05000,`0.54%,`9.00,`0.00,`
`2026-04-06 19:02:05,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003071202604060023238372,`11c014fe888c413ca3aca66feaf0c825,`obt9LvmQPF4cyna6rMbF67lQDqd4,`JSAPI,`SUCCESS,`GDB_CREDIT,`CNY,`9.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.05000,`0.54%,`9.00,`0.00,`
`2026-04-06 15:44:46,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003071202604066943200602,`b9da01498fbd468aa87a7e5e0f51bdc6,`obt9LvhTx0jtrOOBFnhasuwGDkvo,`JSAPI,`SUCCESS,`OTHERS,`CNY,`15.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.08000,`0.54%,`15.00,`0.00,`
`2026-04-06 20:54:12,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003071202604067698301891,`708920f4ad444598aec35b30f63ecb83,`obt9LvlspFRKK2TNE_msBztTGOL0,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-06 17:16:37,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003071202604068154800095,`8c45232285b54abab68a47136722e349,`obt9LvkRvsi4w-jx6qMNt2Ty05Ms,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-06 17:44:04,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003072202604062366995834,`4a1999600ba440bb8e62324664e4d49a,`obt9LvplMYZL_uaY3wKPe9pN8IeM,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-06 20:33:57,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003073202604062778654706,`ca6cefa2348c49f7b400e88093068ba9,`obt9LvtXHiaKczMcMhbUKEyFApGU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`12.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.06000,`0.54%,`12.00,`0.00,`
`2026-04-06 12:49:00,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003074202604064756952598,`58a7988f51aa4f24b33ce11c8f07a05d,`obt9Lvq6ZnlIHBg2EoqKz80yM71o,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-06 13:48:44,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003075202604062665914852,`57dad88b43ea411881dd498688bab28f,`obt9LvlPUUIoGaTcGi4DOiK4Yenc,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-06 20:54:15,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003076202604065676354719,`17bdee37d3f849f99faedaa5203949d7,`obt9LvgJz_mJYja7ntffocbgc0BQ,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-06 12:57:27,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003077202604060171404543,`8162e4b2875e4e3dbd157ca1fc285aff,`obt9LvoTTZSzsdWIHe7gLWnc195o,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-06 17:18:43,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003077202604061437252332,`ac393f4e415a472bb4f67874cfdffc63,`obt9LvjofI2aAIaUIxvwWwytmeq4,`JSAPI,`SUCCESS,`CEB_DEBIT,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-06 21:55:39,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003077202604064685801178,`ac4dd9dfde5945beb73965c8f14afd81,`obt9Lvun1dP_Y-WPT2M1aLS84HN8,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-06 12:47:38,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003078202604062331561289,`57be967162a64077a61b66d64bc336e6,`obt9LvvjoTADfjv6OFB-7lgnDMck,`JSAPI,`SUCCESS,`OTHERS,`CNY,`30.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.16000,`0.54%,`30.00,`0.00,`
`2026-04-06 18:40:40,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003078202604069779579796,`eac9bb7d32c14642b3d5a37cb3a87cd8,`obt9Lvs4yZL4aYcbHJmwEC6S6Rag,`JSAPI,`SUCCESS,`CSCB_CREDIT,`CNY,`12.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.06000,`0.54%,`12.00,`0.00,`
`2026-04-06 12:05:17,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003080202604066793175839,`a57b82ef4f064e01a9f2f3cb3f93b054,`obt9LvtGkh-oARJS9SDcSmDFTYaE,`JSAPI,`SUCCESS,`CSCB_CREDIT,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-06 12:21:32,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003081202604062319961517,`9c3bdf1f0c014368b24c310da3a35afc,`obt9LvrTKWpBijbAJ9kCh89punew,`JSAPI,`SUCCESS,`OTHERS,`CNY,`30.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.16000,`0.54%,`30.00,`0.00,`
`2026-04-06 22:38:35,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003081202604063194214939,`d4409ccd904a494980f5f1f0198e632b,`obt9LvgkKUUIi0WuakMOChfBdhTg,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-06 15:19:00,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003081202604065658142770,`67f8d93b78ee40df94c6364732c65e86,`obt9LvgJ2Ew9makM_YInZs58jyxg,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-06 15:29:22,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003081202604069954668834,`73ebddf4ec1a466c970673957132f926,`obt9Lvg-oGm8NGMMHtlaNMwWYgmQ,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-06 17:40:33,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003082202604061772447148,`3f3fd0ca8f45400797fdb737789fe522,`obt9LvsewzLGvwo8fQd4XAtDM0-0,`JSAPI,`SUCCESS,`SPDB_DEBIT,`CNY,`18.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.10000,`0.54%,`18.00,`0.00,`
`2026-04-06 20:27:51,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003082202604065291905168,`86545f28a3194bd78aece32e3ddd770b,`obt9LvmvA87JJ4uzkAn94C8NeEiY,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-06 15:08:22,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003082202604068151441916,`8b12f9479ccf4c4085392fb60b07b0b3,`obt9Lvuec35zQUWwiJ9AUd9LGg14,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-06 16:16:52,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003085202604067089051104,`3d76d67109f94b5c8aa3c3fb31c8791e,`obt9LvjH_CfTr9nFJeySb9fi0XyY,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-06 18:14:15,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003086202604061340783535,`5285ff002fc64f239f87f2e8a5075b72,`obt9LvglRbcy9z08jeCO8osFGYYA,`JSAPI,`SUCCESS,`GDB_CREDIT,`CNY,`9.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.05000,`0.54%,`9.00,`0.00,`
`2026-04-06 21:14:12,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003088202604062302517814,`4f92c29de58c407ab927fe5eb4c38da9,`obt9LvvmYsLWQBLpQDrdlyb8QGwk,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-06 20:32:35,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003088202604063472363458,`144e0bf7aef84829a782d22277fe0d9b,`obt9LvorACF63TUwATcgshNZwkHs,`JSAPI,`SUCCESS,`OTHERS,`CNY,`15.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.08000,`0.54%,`15.00,`0.00,`
`2026-04-06 20:26:43,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003088202604066378421412,`61797c64bdf2431ab5ff2d615d12aa49,`obt9LvgdsnfE5w_MboMXGRV5vpNE,`JSAPI,`SUCCESS,`OTHERS,`CNY,`21.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.11000,`0.54%,`21.00,`0.00,`
`2026-04-06 14:48:00,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003089202604060790380622,`3b9589160442491b8a3f8503a60d649f,`obt9LvnDrCIQMhEZuIZrkKp6zmAo,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-06 17:58:26,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003089202604063451041015,`e8f95611b15b47c898f944fabc6ae551,`obt9Lvjb77swSaCNY-gg06MMN2Es,`JSAPI,`SUCCESS,`PSBC_DEBIT,`CNY,`18.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.10000,`0.54%,`18.00,`0.00,`
`2026-04-06 19:30:57,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003089202604068862472152,`0b6bc351476b4e318295632a8e2e00a2,`obt9LvvPMCX2L8ME8heAqOa6yl4E,`JSAPI,`SUCCESS,`CITIC_CREDIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-06 17:53:51,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003090202604061836147055,`2016a61998174b12a0a62975fcf3d9e6,`obt9LviHLI6TvH4tDhqX8SmWbtlM,`JSAPI,`SUCCESS,`OTHERS,`CNY,`15.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.08000,`0.54%,`15.00,`0.00,`
`2026-04-06 19:00:32,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003090202604065876865170,`837b50eace874e56afb7c5b1a4b68c03,`obt9LvkiRMbT9g8S48NWfyNtBilc,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-06 19:32:34,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003090202604068098503660,`1ceb2a5f1c4942b8a2cd7023beff21af,`obt9Lvq6Bzn9URHKaqBy31kXlUIQ,`JSAPI,`SUCCESS,`ICBC_CREDIT,`CNY,`9.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.05000,`0.54%,`9.00,`0.00,`
`2026-04-06 16:48:26,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003091202604063093410379,`000fc3b11fc14c5c9254ae3c51e2ee99,`obt9LvjSgSn-rAm9WyVV8Th-N4s0,`JSAPI,`SUCCESS,`BOC_DEBIT,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-06 19:15:41,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003092202604062485058445,`4b7d4737f1834e1b950e76caaf361efd,`obt9LvgVXqw__kPB5LsC4Q_Gw--4,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-06 18:24:03,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003093202604062789884437,`d899556b3480401493f0835942077c28,`obt9LvpKmnrQeSlM4Qt5CJX2jJfA,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
